id	style	word	transcription	etymology
PWN:day.n.05		nruab hnub		
PWN:dead.a.01		tuag		
PWN:deaf.a.01		lag ntseg		
PWN:debt.n.02		nuj nqi, nuj nqe		
PWN:deception.n.02		ntxias (2)		
PWN:decide.v.02		txiav txim		
PWN:deep.a.03		tob		
PWN:deer.n.01		kauv		
PWN:deer.n.01		muas lwj, mos lwj		cmn:mǎ lù
PWN:defeat.n.01		swb (2)		cmn:shī
PWN:defend.v.03		tiv thaiv		
PWN:defendant.n.01		tus raug foob		
PWN:defendant.n.01		tus raug liam		
PWN:deity.n.01		Vaj Tswv		
PWN:deity.n.01		Yawm Saub		
PWN:depository_financial_institution.n.01		txhab cia nyiaj		
PWN:descend.v.01		nqis, nqes		:*[g]ˤraʔ
PWN:descendants.n.01		xeeb-ntxwv		cmn:sūnzi
PWN:desire.v.01		xav muaj		
PWN:desire.v.01		xav tau		
PWN:desire.v.01		yuav		
PWN:destroy.v.02		puas ntsoog		
PWN:devil.n.02		dab (2)		
PWN:dew.n.01		lwg		ltc:luH
PWN:die.v.01		tuag		
PWN:difficult.a.01		nyuaj, nyuab		lao:nyaak
PWN:dig.v.01		dawj		
PWN:dig.v.01		khawb		
PWN:dig.v.01		nthua		
PWN:dinner.n.01		noj hmo		
PWN:diplopoda.n.01		laum kib tshooj, laum kev tshooj		
PWN:dirty.a.01		ceb		
PWN:dirty.a.01		lo av		
PWN:dirty.a.01		txab		cmn:zāng
PWN:disappear.v.01		ploj		
PWN:disease.n.01		kab mob		
PWN:dish.n.01		phaj		cmn:pán
PWN:ditch.n.01		kwj		cmn:gōu
PWN:divide.v.01		faib		cmn:fēn
PWN:divorce.n.01		kev sib-nrauj		
PWN:doctor.n.01		kws kho mob		
PWN:doctor.n.01		thaj mom		lao:thaan-mɔɔ
PWN:dog.n.01		dev		
PWN:domestic_ass.n.01		zag		
PWN:doubt.n.01		xoom xaim		lao:song-sai
PWN:dove.n.01		nquab		:*[k](r)u
PWN:down.r.01		nqis, nqes		:*[g]ˤraʔ
PWN:draw.v.07		ce		
PWN:dream.v.02		ua npau suav		
PWN:dress.n.01		cev tiab		
PWN:drink.v.01		haus		ltc:xop
PWN:drip.v.01		nrog (1)		
PWN:drive.v.01		tsav		cmn:jià
PWN:drivel.v.01		nrog aub-ncaug		
PWN:driver's_license.n.01		ntawv tsav tsheb		
PWN:drop.v.01		ua poob		
PWN:drown.v.03		poob-deg		
PWN:drum.n.01		nruas		
PWN:dry.a.01		qhuav		:*-[kʰ]ˤawʔ
PWN:duck.n.01		os		ltc:ʔæp
PWN:dumb.s.04		ruam		
PWN:dust.n.01		hmoov av		
PWN:dust.n.01		plua tshauv		
PWN:dye.v.01		zas		cmn:rǎn
PWN:eagle.n.01		dav (1)		
PWN:ear.n.01		pob-ntseg		
PWN:earlier.r.01		tom ntej		
PWN:earlobe.n.01		taub-ntseg		
PWN:early.r.03		ntxov		:*-[ts]ˤuʔ
PWN:earring.n.01		qhws ntsej		
PWN:earthquake.n.01		av qeeg		
PWN:east.n.01		sab hnub tuaj		
PWN:eat.v.01		noj		
PWN:edge.n.06		ntug		
PWN:egg.n.02		qe		
PWN:egg_yolk.n.01		nkaub		
PWN:eight.s.01		yim		:*-ryat
