id	style	word	transcription	etymology
Plant:Ipomoea batatas.N		kamuti		:Unidentifiable
Plant:Lupin.N		tauri		
Plant:Solanum oblongifolium.N		pigala		:pigala
Plant:Vaccinium mortinia.N		chugunda		:chugunda
Plant:Vicia.N		bisya		spa:vicia
Plant:branch or twig.N		malki		
Plant:flower.N		sisa		
Plant:leaf.N		fanga		
Plant:plant.N		yura		
Plant:root.N		sapi		
Plant:sap.N		kiru yaku		
Plant:seed.N		muyu (1)		
Plant:tree stump.N		putu (1)		
Plant:tree trunk.N		putu (2)		
Plant:tree.N		yura		
Plant:vine.N		angu (2)		
Possession:market.N		jatuna pamba		
Possession:poor.A		wajcha (1)		
Possession:price.N		prisyu		spa:precio
Possession:rich.A		charik		
Possession:sell.V		jatuna		
Possession:share.V		repartina		spa:repartir
Quantity:0.NUM		illak (1)		
Quantity:1.NUM		shuk		
Quantity:10.NUM		chunga		
Quantity:100.NUM		patsaj		
Quantity:1000.NUM		waranga		
Quantity:11.NUM		chunga shuk		
Quantity:12.NUM		chunga ishkay		
Quantity:15.NUM		chunga pishka		
Quantity:2.NUM		ishkay		
Quantity:20.NUM		ishkay chunga		
Quantity:3.NUM		kimsa		
Quantity:4.NUM		chusku		
Quantity:5.NUM		pishka		
Quantity:6.NUM		sukta		
Quantity:7.NUM		kanchis		
Quantity:8.NUM		pusak		
Quantity:9.NUM		iskun		
Quantity:empty.A		chushaj		
Quantity:enough.ADV		achka (2)		
Quantity:full.A		junda		
Quantity:many.A		achka (1)		
Society:help.V		yanapana		
Society:people.N		jinti (2)		spa:gente
Sound:be silent.V		upallayana		
Sound:flute.N		flawta		spa:flauta
Sound:howl.V		awllana		spa:aullar
Sound:shout.V		kaparina		
Sound:shriek.V		kaparina		
Sound:stutter.V		mana ali rimak		
Sound:voice.N		rimay		
Sound:whisper.V		rimarina		
Sound:whistle.V		silbana		spa:silbar
Storage:basket.N		kanastu		spa:canasto
Storage:bottle.N		butilla		spa:botella
Storage:can.N		lata		spa:lata
Storage:misplace.V		chingana (1)		
Storage:netbag.N		shigra		:shicra
Storage:pour.V		talina		
Time:calendar.N		almanaki		spa:almanaque
Time:final.A		puchukay		
Time:hour.N		uras		spa:horas
Time:late.ADV		jipayashka		
Time:month.N		killa (3)		
Time:never.ADV		mana pacha		
Time:new.A		mushuj		
Time:night.N		tuta		
Time:now.ADV		kunan (1)		
Time:often.ADV		kutin kutin		
Time:old.A		ruku		
Time:season.N		killa (4)		
Time:springtime.N		sisa killa		
Time:summer.N		wayra killa		
Time:time.N		timpu		spa:tiempo
Time:today.ADV		kunan (2)		
Time:tomorrow.ADV		kaya		
Time:winter.N		tamya killa		
Time:year.N		wata		
Time:yesterday.ADV		kayna		
Transit:airplane.N		abyun		spa:avión
Transit:bicycle.N		bisiklita		spa:bicicleta
Transit:boat.N		kanuwa		spa:canoa
Transit:brake.V		shayachina (2)		
Transit:bus.N		awtu		spa:awtu
Transit:canoe.N		kanuwa		spa:canoa
Transit:car.N		awtu		spa:awtu
Transit:cart.N		karritilla		spa:carretilla
Transit:motorcycle.N		mutu		spa:moto
Transit:oar.N		kawina		
Transit:road.N		ñan		
Transit:street.N		ñan		
Transit:train.N		trin		spa:tren
Transit:wheel.N		rwida		spa:rueda
Value:bad.A		millay		
Value:good.A		ali		
