id	style	word	transcription	etymology
Time:new.A		rɛʔ		
Time:night.N		btom		
Time:now.ADV		nidih		
Time:old.A		badɔn		
Time:season.N		thun		zsm:tahun
Time:today.ADV		ktɔʔ daʔ		
Time:tomorrow.ADV		hndɑʔ		
Time:year.N		thun		zsm:tahun
Time:yesterday.ADV		didɑʔ		
Transit:airplane.N		kapal (2)		zsm:kapal terbang
Transit:bus.N		bas		zsm:bas
Transit:car.N		kitaʔ		zsm:kereta
Transit:motorcycle.N		mɔtɔ		zsm:moto
Transit:road.N		lboh		zsm:lebuh
Transit:ship.N		kapal (1)		zsm:ship
Value:bad.A		həʔ mayek		
Value:good.A		bayek		zsm:baik
