CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	IDS_ID	ENGLISH	RELATION	PWN_WORD_SENSE_ID	PWN_DEFINITION	PWN_SYNSET	PWN_POS
760	KNOT	224	S09.192	the knot	ss	knot%1:06:00::	any of various fastenings formed by looping and tying a rope (or cord) upon itself or to another rope or to another object	n03627232	n
1643	COUSIN	225	S02.550	the cousin	ss	cousin%1:18:00::	the child of your aunt or uncle	n09972010	n
724	READ	226	S18.520	to read	ss	read%2:31:00::	"interpret something that is written or printed; ""read the advertisement""; ""Have you read Salman Rushdie?"""	v00625119	v
190	MOW	227	S08.320	to mow	ss	mow%2:35:00::	"cut with a blade or mower; ""mow the grass"""	v01319562	v
1445	TURN (SOMETHING)	228	S10.120	to turn	ss	turn%2:38:02::	"cause to move around or rotate; ""turn a key""; ""turn your palm this way"""	v02089984	v
1622	SHIRT	229	S06.440	the shirt	ss	shirt%1:06:00::	a garment worn on the upper half of the body	n04197391	n
994	BOW	230	S20.240	the bow	ss	bow%1:06:01::	a weapon for shooting arrows, composed of a curved piece of resilient wood with a taut cord to propel the arrow	n02879718	n
811	SOUL	231	S16.110	the soul or spirit	ui	spirit%1:18:01::	the vital principle or animating force within living things	n10636598	n
1169	OX	232	S03.220	the ox	ss	ox%1:05:02::	an adult castrated bull of the genus Bos; especially Bos taurus	n02403003	n
1523	FORGET	233	S17.320	to forget	ss	forget%2:31:00::	"be unable to remember; ""I'm drawing a blank""; ""You are blocking the name of your first wife!"""	v00609100	v
1740	PINE	234	S08.640	the pine	ss	pine%1:20:00::	a coniferous tree	n11608250	n
258	CALM	235	S01.322	calm	ss	calm%3:00:00::	"(of weather) free from storm or wind; ""calm seas"""	a00302761	a
755	DENY	236	S18.340	to deny	ui	deny%2:40:00::	"refuse to let have; ""She denies me every pleasure""; ""he denies her her weekly allowance"""	v02212825	v
329	STOCKING	237	S06.490	the sock or stocking	ui	stocking%1:06:00::	close-fitting hosiery to cover the foot and leg; come in matched pairs (usually used in the plural)	n04323819	n
1127	SEND	238	S10.630	to send	ss	send%2:32:00::	"cause to be directed or transmitted to another place; ""send me your latest results""; ""I'll mail you the paper when it's written"""	v01031256	v
275	PEEL	239	S05.460	to peel	ss	peel%2:35:00::	"strip the skin off; ""pare apples"""	v01262936	v
642	MUSIC	240	S23.6300	the music	ss	music%1:09:01::	(music) the sounds produced by singers or musical instruments (or reproductions of such sounds)	n05718935	n
1134	DIVORCE	241	S02.341	the divorce	ss	divorce%1:04:00::	the legal dissolution of a marriage	n01201271	n
1936	DEER	242	S03.750	the deer	ss	deer%1:05:00::	distinguished from Bovidae by the male's having solid deciduous antlers	n02430045	n
936	STALLION	243	S03.420	the stallion	ss	stallion%1:05:00::	uncastrated adult male horse	n02377181	n
46	HOLLOW OUT	244	S09.461	to hollow out	ss	hollow_out%2:35:00::	"remove the interior of; ""hollow out a tree trunk"""	v01282545	v
889	FLAME	245	S01.820	the flame	ss	flame%1:22:00::	"the process of combustion of inflammable materials producing heat and light and (often) smoke; ""fire was one of our ancestors' first discoveries"""	n13480848	n
1687	PRAISE	246	S16.790	the praise	ss	praise%1:10:00::	"an expression of approval and commendation; ""he always appreciated praise for his work"""	n06693198	n
1948	SAW	247	S09.480	the saw	ss	saw%1:06:00::	hand tool having a toothed blade for cutting	n04140064	n
2139	MUROID (MOUSE OR RAT)	248	S03.630	the mouse or rat	ui	rat%1:05:00::	any of various long-tailed rodents similar to but larger than a mouse	n02331046	n
310	HEAD LOUSE	249	S03.811	the head louse	ss	head_louse%1:05:00::	infests the head and body of humans	n02184589	n
680	BREAK (DESTROY OR GET DESTROYED)	250	S09.260	to break	ss	break%2:30:10::	"destroy the integrity of; usually by force; cause to separate into pieces or fragments; ""He broke the glass plate""; ""She broke the match"""	v00334996	v
1409	SEE	251	S15.510	to see	ss	see%2:39:00::	"perceive by sight or have the power to perceive by sight; ""You have to be a good observer to see all the details""; ""Can you see the bird in that tree?""; ""He is blind--he cannot see"""	v02129289	v
1367	CROSS	252	S12.770	the cross	ui	cross%1:07:00::	a marking that consists of lines that cross each other	n04681387	n
851	STABLE	253	S03.190	the stable or stall	ui	stall%1:06:03::	a compartment in a stable where a single animal is confined and fed	n04299370	n
342	HAY	254	S08.520	the hay	ss	hay%1:13:00::	grass mowed and cured for use as fodder	n07802026	n
2130	HEADGEAR	255	S06.550	the hat or cap	ui	cap%1:06:00::	a tight-fitting headdress	n02954340	n
66	KNEEL	256	S10.412	to kneel	ss	kneel%2:35:00::	"rest one's weight on one's knees; ""In church you have to kneel during parts of the service"""	v01545649	v
259	ROUGH (OF SEA)	257	S01.323	rough(2)	ss	rough%5:00:00:stormy:00	"violently agitated and turbulent; ""boisterous winds and waves""; ""the fierce thunders roar me their music""- Ezra Pound; ""rough weather""; ""rough seas"""	a00304949	a
1775	TABLE	258	S07.440	the table	ss	table%1:06:01::	"a piece of furniture having a smooth flat top that is usually supported by one or more vertical legs; ""it was a sturdy table"""	n04379243	n
655	POISON	259	S04.890	the poison	ss	poison%1:27:00::	any substance that causes injury or illness or death of a living organism	n15032376	n
298	SHRIEK	260	S18.180	to shriek	ss	shriek%2:32:00::	utter a shrill cry	v00914420	v
3137	OAR	261	S10.850	the oar	ss	oar%1:06:00::	an implement used to propel or steer a boat	n03837422	n
525	BLOOD VESSEL	262	S04.151	the vein or artery	ui	artery%1:08:00::	a blood vessel that carries blood from the heart to the body	n05333777	n
183	BAKE	263	S05.240	to bake	ss	bake%2:36:00::	"prepare with dry heat in an oven; ""bake a cake"""	v01663749	v
1857	CROCODILE	264	S03.970	the crocodile or alligator	ui	alligator%1:05:00::	either of two amphibious reptiles related to crocodiles but with shorter broader snouts	n01698434	n
722	ATTACK	265	S20.430	the attack	ss	attack%1:04:02::	"the act of attacking; ""attacks on women increased last year""; ""they made an attempt on his life"""	n00773814	n
663	BAY	266	S01.340	the bay	ss	bay%1:17:00::	an indentation of a shoreline larger than a cove but smaller than a gulf	n09215664	n
1391	TOWN	267	S19.150	the town	ss	town%1:15:00::	"an urban area with a fixed boundary that is smaller than a city; ""they drive through town on their way to work"""	n08665504	n
1423	FIGHT	268	S20.110	to fight	ss	fight%2:33:00::	"be engaged in a fight; carry on a fight; ""the tribesmen fought each other""; ""Siblings are always fighting""; ""Militant groups are contending for control of the country"""	v01090335	v
372	POINTED	269	S12.352	pointed	ss	pointed%3:00:00::	having a point	a01809655	a
1402	BREAST	270	S04.410	the breast	ss	breast%1:08:00::	either of two soft fleshy milk-secreting glandular organs on the chest of a woman	n05554405	n
