id	style	word
PWN:meat.n.01		Fleisch
PWN:medicine.n.02		Arznei, Heilmittel, Medizin
PWN:meet.v.09		begegnen, treffen
PWN:merchant.n.01		Händler, Kaufmann
PWN:milk.n.01		Milch
PWN:milk.v.01		melken
PWN:mill.n.04		Mühle
PWN:mind.n.01		Geist, Sinn
PWN:minister.n.02		Minister
PWN:mirror.n.01		Spiegel
PWN:misfortune.n.02		Unglück
PWN:miss.v.07		verfehlen
PWN:mistake.n.01		Fehler, Irrtum
PWN:mix.v.04		rühren, mischen
PWN:molar.n.01		Backenzahn
PWN:monday.n.01		Montag
PWN:money.n.01		Geld
PWN:monkey.n.01		Affe
PWN:moon.n.01		Mond
PWN:more.a.02		mehr
PWN:morning.n.01		Morgen
PWN:mortar.n.02		Mörtel
PWN:mortar.n.03		Mörser
PWN:mosque.n.01		Moschee
PWN:mosquito.n.01		Mücke
PWN:mother.n.01		Mutter
PWN:motor.n.01		Motor, Triebwerk
PWN:motorcycle.n.01		Motorrad
PWN:mouth.n.01		Mund
PWN:move.v.02		bewegen
PWN:movie.n.01		Film
PWN:mow.v.01		mähen
PWN:mud.n.01		Schlamm
PWN:mule.n.01		Maultier
PWN:mumble.v.01		murmeln, nuscheln
PWN:murder.n.01		Mord
PWN:mushroom.n.02		Pilz
PWN:music.n.04		Musik
PWN:nail.n.02		Nagel
PWN:name.n.01		Name
PWN:name.v.01		nennen, heißen
PWN:nape.n.01		Nacken, Genick
PWN:narrow.a.01		eng
PWN:navel.n.01		Nabel
PWN:near.r.01		nah(e)
PWN:necessity.n.01		Bedürfnis, Notwendigkeit
PWN:neck.n.01		Hals
PWN:necklace.n.01		Halsband, Halskette
PWN:needle.n.03		Nadel
PWN:neighbor.n.01		Nachbar
PWN:nephew.n.01		Neffe
PWN:nest.n.01		Nest
PWN:nettle.n.01		Nessel
PWN:never.r.01		nie, niemals
PWN:new.a.01		neu
PWN:newspaper.n.01		Zeitung
PWN:niece.n.01		Nichte
PWN:night.n.01		Nacht
PWN:nine.s.01		neun
PWN:nipple.n.01		Brustwarze (+hum), Zitze (-hum)
PWN:nit.n.02		Nisse
PWN:no.r.03		nein
PWN:noise.n.01		Laut, Geräusch
PWN:noon.n.01		Mittag
PWN:north.n.03		Norden
PWN:nose.n.01		Nase
PWN:nostril.n.01		Nasenloch, Nüster (horse)
PWN:not.r.01		nicht
PWN:now.r.04		jetzt, nun
PWN:number.n.02		Zahl
PWN:nurse.n.01		Krankenschwester
PWN:nut.n.01		Nuss
PWN:oak.n.02		Eiche
PWN:oar.n.01		Ruder
PWN:oat.n.01		Hafer
PWN:oath.n.03		Eid
PWN:obey.v.01		gehorchen
PWN:obscure.s.01		dunkel, unklar
PWN:ocean.n.01		Ozean
PWN:oil.n.01		Öl
PWN:ointment.n.01		Salbe
PWN:old.a.01		alt
PWN:old_man.n.01		alter Mann
PWN:old_woman.n.01		alte Frau
PWN:old_world_buffalo.n.01		Büffel
PWN:old_world_vulture.n.01		Geier
PWN:olive.n.01		Olive
PWN:omen.n.01		Omen, Vorzeichen
PWN:one-half.n.01		Hälfte
PWN:one.s.01		eins
PWN:open.v.01		öffnen, aufmachen
PWN:opossum.n.02		Opossum (Beutelratte)
PWN:order.v.01		befehlen
PWN:orphan.n.01		Waisenkind
PWN:other.a.01		andere
PWN:outrigger.n.01		Ausleger
PWN:oven.n.01		Ofen
PWN:overlord.n.01		Herr
PWN:owe.v.03		schulden
PWN:owl.n.01		Eule
PWN:own.v.01		besitzen
PWN:ox.n.01		Ochse
PWN:paddle.n.04		Paddel
PWN:paddy.n.02		Reisfeld
PWN:padlock.n.01		Vorhängeschloss
PWN:pain.n.03		Schmerz
PWN:paint.n.01		Farbe
PWN:paint.v.02		anstreichen
PWN:pair.n.01		Paar
PWN:palm.n.01		Handteller, Handfläche
PWN:palm.n.03		Palme
PWN:pan.n.01		Pfanne
PWN:paper.n.01		Papier
PWN:parent.n.01		Eltern
PWN:parrot.n.01		Papagei
PWN:part.n.02		Teil
PWN:part.n.03		Stück
PWN:partake.v.02		teilen, verteilen
PWN:pasture.n.01		Weide
PWN:path.n.02		Pfad, Steig
PWN:pay.v.01		(be)zahlen
PWN:peace.n.01		Frieden
PWN:peak.n.04		Spitze, Gipfel
PWN:peg.n.01		Pflock
PWN:pen.n.01		Feder
PWN:penis.n.01		Penis
PWN:pepper.n.03		Pfeffer
PWN:perjury.n.01		Meineid
PWN:permit.v.01		zulassen, erlauben, gestatten
PWN:person.n.01		Mensch oder Person
PWN:pestle.n.03		Stößel
PWN:petroleum.n.01		Öl, Erdöl
PWN:pick_up.v.02		aufsammeln
PWN:pile_up.v.02		aufhäufen, aufschichten
PWN:pill.n.02		Pille, Tablette
PWN:pillow.n.01		Kissen
PWN:pinch.v.01		kneifen
PWN:pine.n.01		Kiefer
PWN:pipe.n.01		Pfeife
PWN:pitcher.n.02		Krug
PWN:pitchfork.n.01		(Grabe)Gabel, Forke
PWN:plain.n.01		Ebene
PWN:plaintiff.n.01		(An)kläger
PWN:plant.n.02		Pflanze
PWN:plant.v.01		pflanzen
PWN:plastic.n.01		Kunststoff, Plaste, Plastik
PWN:plate.n.04		Teller
PWN:play.v.05		spielen
PWN:plot.n.01		Verschwörung
PWN:plow.v.01		pflügen
PWN:pocket.n.01		Tasche, Hosentasche
PWN:poet.n.01		Dichter, Poet
PWN:pointed.a.01		spitz
PWN:poison.n.01		Gift
PWN:pole.n.01		Pfahl
PWN:police.n.01		Polizei
PWN:poncho.n.01		Poncho
PWN:poor.a.02		arm
PWN:populate.v.01		wohnen
PWN:port.n.01		Hafen
PWN:position.n.01		Stelle, Ort, Platz
PWN:postage.n.02		Briefmarke
PWN:postcard.n.01		Postkarte
PWN:pot.n.01		Topf
PWN:potato.n.01		Kartoffel
PWN:potter.n.01		Töpfer
PWN:pour.v.01		gießen, schütten
PWN:praise.n.01		Lob, Preis
PWN:prawn.n.01		Garnele
PWN:pray.v.01		beten
PWN:preach.v.01		predigen
PWN:precipice.n.01		Klippe
PWN:pregnant.a.01		schwanger (+hum), trächtig (-hum)
PWN:president.n.03		Präsident
PWN:press.v.01		drücken, pressen
PWN:prevent.v.02		(ver)hindern, hemmen, vorbeugen
PWN:price.n.02		Preis
PWN:priest.n.02		Priester
PWN:prison.n.01		Gefängnis, Kerker
PWN:prisoner.n.01		Gefangene(r), Häftling
PWN:produce.v.02		tun
PWN:promise.v.01		versprechen
PWN:prostitute.n.01		Hure, Nutte, Prostituierte
PWN:proud.a.01		stolz
PWN:pubic_hair.n.01		Schamhaar
PWN:pull.v.01		ziehen
PWN:punishment.n.01		Strafe
PWN:pursue.v.02		verfolgen
PWN:pus.n.02		Eiter
PWN:push.v.01		stoßen, schieben
PWN:put.v.01		setzen, stellen, legen
PWN:quail.n.02		Wachtel
PWN:quarrel.n.01		Streit, Zank
PWN:queen.n.02		Königin
PWN:quiet.a.02		still, Stille, (ruhig, Ruhe)
PWN:rabbit.n.01		Kaninchen
PWN:raccoon.n.02		Waschbär
PWN:radio_receiver.n.01		Radio
PWN:raft.n.01		Floß
PWN:rafter.n.01		Sparren
PWN:rag.n.01		Taschentuch oder Lappen
PWN:rain.n.01		Regen
PWN:rainbow.n.01		Regenbogen
PWN:raise.v.02		aufheben, heben
PWN:rake.n.03		Rechen, Harke
PWN:ram.n.05		Widder oder Schafbock
PWN:rape.n.03		Vergewaltigung, Notzucht
PWN:rat.n.01		Maus oder Ratte
PWN:rattle.n.02		Rassel
PWN:raw.a.03		roh
PWN:razor.n.01		Rasiermesser
PWN:read.v.01		lesen
PWN:ready.a.01		bereit, fertig
PWN:red.s.01		rot
PWN:reef.n.01		Riff
PWN:refund.v.01		zurückgeben
PWN:refuse.v.01		verweigern, abschlagen
PWN:relative.n.01		Verwandte, Verwandtschaft
PWN:religion.n.02		Religion
PWN:remainder.n.01		Reste
PWN:remember.v.01		sich erinnern
PWN:repent.v.02		bedauern, bereuen
PWN:rescue.v.01		retten
PWN:rest.v.05		(sich) ausruhen
PWN:rib.n.02		Rippe
PWN:rice.n.02		Reis
PWN:rich.a.01		reich
PWN:ride.v.01		reiten
PWN:ridge.n.06		Firstbalken
PWN:right.r.04		rechts
PWN:ring.n.08		Ring
PWN:ripe.a.01		reif
PWN:rise.v.16		aufstehen, sich erheben, aufsteigen, steigen
PWN:road.n.01		Weg, Straße
PWN:rock.n.01		Stein oder Fels(en)
PWN:roll.v.14		wälzen, rollen
PWN:roof.n.01		Dach
PWN:room.n.01		Zimmer, Stube
PWN:root.n.01		Wurzel
PWN:rope.n.01		Seil
PWN:rotten.s.03		verfault
PWN:rough.a.01		rauh
PWN:round.a.01		rund
PWN:row.v.01		rudern
PWN:rub.v.01		reiben
PWN:rub.v.03		kratzen
PWN:rudder.n.02		Steuerruder
PWN:rug.n.01		Teppich
PWN:run.v.01		rennen, laufen
PWN:run.v.06		fließen, rinnen
PWN:rush.v.04		sich beeilen
PWN:rye.n.02		Roggen
PWN:sacrifice.n.04		Opfer
PWN:sail.n.01		Segel
PWN:sail.v.03		segeln
PWN:salt.n.02		Salz
PWN:salty.s.03		salzig
PWN:same.a.01		derselbe
PWN:sand.n.01		Sand
PWN:sap.n.01		Saft
PWN:saturday.n.01		Sonnabend, Samstag
PWN:saucer.n.02		Untertasse
PWN:sausage.n.01		Wurst
PWN:savanna.n.01		Savanna
PWN:saw.n.02		Säge
PWN:scale.n.10		Schuppe
PWN:scapula.n.01		Schulterblatt
PWN:scar.n.01		Narbe
PWN:school.n.02		Schule
PWN:scorpion.n.03		Skorpion
PWN:scrape.v.01		kratzen, schaben, schürfen
PWN:screw.n.04		Schraube
PWN:screwdriver.n.01		Schraubenzieher, Schraubendreher
PWN:sculptor.n.01		Bildhauer
PWN:scythe.n.01		Sichel oder Sense
PWN:sea.n.01		Meer
PWN:search.v.01		suchen
PWN:season.n.02		Jahreszeit
PWN:second.s.01		zweiter
PWN:secret.s.01		geheim, heimlich
PWN:see.v.01		sehen
PWN:seed.n.02		Same(n)
PWN:sell.v.01		verkaufen
PWN:send.v.01		schicken, senden
PWN:sentence.v.01		verurteilen
PWN:separate.v.02		trennen, (scheiden)
PWN:servant.n.01		Diener
PWN:seven.s.01		sieben
PWN:sew.v.01		nähen
PWN:shadow.n.01		Schatten
PWN:shake.v.01		schütteln
PWN:shallow.a.01		seicht, flach
PWN:shame.n.01		Scham
PWN:shark.n.01		Hai
PWN:sharp.a.09		scharf
PWN:shears.n.01		Schere
PWN:sheep.n.01		Schaf
PWN:shelf.n.01		Regal, Bord
PWN:shell.n.10		Muschel(schale)
PWN:shield.n.02		Schild
PWN:shine.v.02		scheinen, leuchten, glänzen
PWN:ship.n.01		Schiff
PWN:shirt.n.01		Hemd
PWN:shoe.n.01		Schuh
PWN:shoot.v.01		schießen
PWN:shop.n.01		Laden, Geschäft
PWN:shore.n.01		Küste oder Ufer
PWN:short.a.02		kurz
PWN:shoulder.n.01		Schulter
PWN:shovel.n.01		Schaufel
PWN:shriek.v.01		kreischen, schreien
PWN:shudder.v.02		zittern
PWN:sibling.n.01		Geschwisterkind
PWN:side.n.01		Seite
PWN:sift.v.02		(durch)sieben, passieren
PWN:silk.n.01		Seide
PWN:silver.n.01		Silber
PWN:similar.a.01		ähnlich
PWN:simuliidae.n.01		Gnitze
PWN:sing.v.02		singen
PWN:sink.n.01		Spüle, Ausguss, Waschbecken
PWN:sink.v.01		sinken
PWN:sister.n.01		Schwester
PWN:sit_down.v.01		sitzen
PWN:six.s.01		sechs
PWN:skid.v.04		rutschen, ausrutschen
PWN:skin.v.04		schälen, pellen
PWN:skirt.n.02		Rock
PWN:skull.n.01		Schädel
PWN:sky.n.01		Himmel
PWN:slash.v.01		fällen
PWN:slave.n.01		Sklave
PWN:sled.n.01		Schlitten
PWN:sleep.v.01		schlafen
PWN:sleep_together.v.01		schlafen (mit)
PWN:sling.n.04		Schleuder
PWN:slowly.r.01		langsam
PWN:small.a.01		klein
PWN:smell.v.01		riechen
PWN:smell.v.02		riechen
PWN:smile.v.01		lächeln
PWN:smoke.n.02		Rauch
PWN:smoke.v.01		rauchen
PWN:smooth.a.01		glatt
PWN:snail.n.01		Schnecke
PWN:snake.n.01		Schlange
PWN:sneeze.v.01		niesen
PWN:sniff.v.01		riechen (an)
PWN:snog.v.01		küssen
PWN:snore.v.01		schnarchen
PWN:snot.n.02		Rotz, Nasenschleim
PWN:snow.n.01		Schnee
PWN:snowshoe.n.01		Schneeschuh
PWN:snuff_out.v.02		löschen
PWN:soap.n.01		Seife
PWN:soft.a.01		weich
PWN:soldier.n.01		Soldat
PWN:some.a.01		einige
PWN:sometimes.r.01		manchmal, bisweilen
PWN:son.n.01		Sohn
PWN:song.n.01		Lied
PWN:soon.r.01		bald
PWN:sore.n.01		Wunde
PWN:sorghum.n.01		Hirse
PWN:soul.n.01		Seele, Geist
PWN:soup.n.01		Suppe
PWN:sour.a.02		sauer
PWN:south.n.03		Süden
PWN:sow.n.01		Sau
PWN:sow.v.01		säen
PWN:spade.n.02		Spaten
PWN:speak.v.03		sprechen, reden
PWN:spear.n.01		Speer, Spieß, Lanze
PWN:spectacles.n.01		Brille
PWN:spider.n.01		Spinne
PWN:spider_web.n.02		Spinnennetz, Spinnwebe
PWN:spin.v.06		spinnen
PWN:spinal_column.n.01		Wirbelsäule, Rückgrat
PWN:spindle.n.04		Spindel
PWN:spit.v.01		spucken
PWN:spleen.n.01		Milz
PWN:spoon.n.01		Löffel
PWN:spring.n.01		Frühling
PWN:sprinkle.v.02		spritzen
PWN:square.n.04		Viereck
PWN:squash.n.02		Kürbis
PWN:squat.v.01		hocken
PWN:squeeze.v.02		quetschen, wringen
PWN:squirrel.n.01		Eichhörnchen
PWN:stall.n.01		Stall
PWN:stallion.n.01		Hengst
PWN:stand.v.01		stehen
PWN:star.n.03		Stern
PWN:statue.n.01		Statue
PWN:stay.v.04		bleiben
PWN:steal.v.01		stehlen
PWN:steam.n.01		Dampf
PWN:stepdaughter.n.01		Stieftochter
PWN:stepfather.n.01		Stiefvater
PWN:stepmother.n.01		Stiefmutter
PWN:stepson.n.01		Stiefsohn
PWN:stingray.n.01		Rochen
PWN:stingy.a.01		geizig, knauserig
PWN:stocking.n.01		(Knie)Strumpf, Socke
PWN:stomach.n.01		Magen
PWN:stool.v.04		scheißen
PWN:storm.n.01		Sturm
PWN:stove.n.01		Ofen
PWN:straight.a.02		gerade
PWN:straight_pin.n.01		Stecknadel
PWN:stranger.n.02		Fremde(r), Fremdling
PWN:stream.n.01		Fluss oder Strom
PWN:street.n.01		Straße
PWN:strike.v.01		schlagen
PWN:strong.a.01		stark, mächtig, kräftig
PWN:student.n.01		Schüler
PWN:study.v.05		studieren
PWN:stump.n.01		Baumstumpf, Stubben
PWN:stupid.a.01		dumm, blöd, töricht, närrisch, albern
PWN:suck.v.01		saugen
PWN:sugar.n.01		Zucker
PWN:sugarcane.n.01		Zuckerrohr
PWN:summer.n.01		Sommer
PWN:sun.n.01		Sonne
PWN:sunday.n.01		Sonntag
PWN:supper.n.01		Abendessen, Abendbrot
PWN:surrender.v.01		sich ergeben, kapitulieren
PWN:suspect.v.01		verdächtigen, argwöhnen, ahnen
PWN:swallow.v.01		herunterschlucken
PWN:swamp.n.01		Sumpf
PWN:swear.v.03		schwören
PWN:sweat.v.01		schwitzen
PWN:sweep.v.06		fegen, kehren
PWN:sweet.a.01		süß
PWN:sweet.n.03		Süßigkeiten
PWN:sweet_potato.n.02		Süßkartoffel
PWN:swelling.n.01		Beule, Schwellung
PWN:swim.v.01		schwimmen
PWN:swing_around.v.01		drehen
PWN:sword.n.01		Schwert
PWN:table.n.02		Tisch
PWN:tail.n.01		Schwanz
PWN:tailor.n.01		Schneider
PWN:take.v.04		nehmen
PWN:tall.a.01		groß, hoch
PWN:tan.v.01		gerben
PWN:tapir.n.01		Tapir
PWN:taste.v.01		schmecken
PWN:tattoo.n.02		Tätowierung
PWN:tax.n.01		Steuer
PWN:tea.n.01		Tee
PWN:teach.v.01		lehren, unterrichten, beibringen
PWN:teacher.n.01		Lehrer
PWN:tear.n.01		Träne
PWN:tear.v.01		reißen, zerreißen
PWN:telephone.n.01		Telefon
PWN:television_receiver.n.01		Fernsehen
PWN:tell.v.03		erzählen
PWN:temple.n.01		Tempel
PWN:temple.n.02		Schläfen
PWN:ten.s.01		zehn
PWN:tendon.n.01		Sehne
PWN:tent.n.01		Zelt
PWN:termite.n.01		Termiten
PWN:testis.n.01		Hoden
PWN:thatch.n.02		Strohdach
PWN:there.r.01		dort
PWN:thick.a.01		dick
PWN:thief.n.01		Dieb
PWN:thigh.n.01		Oberschenkel
PWN:thin.a.01		dünn
PWN:thing.n.12		Ding
PWN:think.v.02		meinen, denken, glauben
PWN:think.v.03		(nach)denken
PWN:third.s.01		dritter
PWN:thorax.n.02		Brust
PWN:thousand.s.01		tausend
PWN:thrash.v.06		dreschen
PWN:thread.n.01		Faden
PWN:threaten.v.02		bedrohen, drohen
PWN:three.s.01		drei
PWN:threshing_floor.n.01		Tenne
PWN:thrice.r.01		dreimal
PWN:throat.n.01		Kehle
PWN:through.r.01		durch
PWN:thumb.n.01		Daumen
PWN:thump.v.03		schlagen
PWN:thunder.n.02		Donner
PWN:thunderbolt.n.01		Blitzschlag
PWN:thursday.n.01		Donnerstag
PWN:tick.n.02		Zecke
PWN:tide.n.01		Gezeiten
PWN:tie.v.01		binden
PWN:time.n.05		Zeit
PWN:tin_plate.n.01		Zinn, Blech
PWN:tired.a.01		müde
PWN:tobacco.n.01		Tabak
PWN:today.r.02		heute
PWN:toe.n.01		Zeh
PWN:toilet.n.01		Toilette
PWN:tomorrow.r.01		morgen
PWN:tongs.n.01		Zange
PWN:tongue.n.01		Zunge
PWN:tooth.n.01		Zahn
PWN:torch.n.01		Lampe
PWN:toucan.n.01		Tukan
PWN:touch.v.01		berühren
PWN:towel.n.01		Handtuch
PWN:tower.n.01		Turm
PWN:town.n.01		Stadt
PWN:train.n.01		Zug, Eisenbahn
PWN:transport.v.02		tragen
PWN:trap.n.01		Falle
PWN:trap.v.02		fangen
PWN:travel.v.01		gehen, fahren
PWN:tree.n.01		Baum
PWN:trouser.n.01		Hose
PWN:true.a.01		wahr
PWN:trunk.n.01		Baumstamm
PWN:try.v.01		versuchen
PWN:tuesday.n.01		Dienstag
PWN:turn.v.04		wenden, umdrehen
PWN:turtle.n.02		Schildkröte
PWN:twelve.s.01		zwölf
PWN:twenty.s.01		zwanzig
PWN:twice.r.01		zweimal
PWN:twin.n.01		Zwillinge
PWN:two.s.01		zwei
PWN:udder.n.01		Euter
PWN:ugly.a.01		hässlich
PWN:uncle.n.01		Onkel
PWN:understand.v.01		verstehen, begreifen
PWN:unfold.v.04		ausbreiten, streuen
PWN:untie.v.01		losbinden
PWN:up.r.01		hinauf, herauf
PWN:uterus.n.01		Mutterleib, Gebärmutter
PWN:vagina.n.01		Scheide
PWN:valley.n.01		Tal
PWN:vegetable.n.01		Gemüse
PWN:victory.n.01		Sieg
PWN:village.n.02		Dorf
PWN:vine.n.01		Weinstock, Rebe
PWN:voice.n.02		Stimme
PWN:vomit.v.01		brechen, sich erbrechen
PWN:vulva.n.01		Muschi
PWN:wages.n.01		Lohn, Gehalt, Bezahlung
PWN:wagon.n.01		Wagen, Karre(n)
PWN:waist.n.01		Taille
PWN:wake_up.v.02		aufwachen
PWN:walk.v.01		gehen, laufen
PWN:walking_stick.n.01		(Wander-)Stab, (Geh-, Krück-)Stock
PWN:warm.a.01		warm
PWN:wash.v.03		waschen
PWN:wasp.n.02		Wespe
PWN:water.n.06		Wasser
PWN:waterfall.n.01		Wasserfall
PWN:wave.n.01		Welle
PWN:weak.a.01		schwach
PWN:weapon.n.01		Waffen
PWN:wear.v.09		anziehen, ankleiden, kleiden
PWN:weather.n.01		Wetter
PWN:weave.v.02		weben
PWN:wednesday.n.01		Mittwoch
PWN:week.n.01		Woche
PWN:weigh.v.01		wiegen
PWN:well.n.01		Quelle oder Brunnen
PWN:west.n.02		Westen
PWN:wet.a.01		nass
PWN:whale.n.02		Wal
PWN:wheat.n.01		Weizen
PWN:wheel.n.01		Rad
PWN:whetstone.n.01		Schleifstein
PWN:whirlpool.n.01		Strudel
PWN:whisper.v.01		flüstern
PWN:whistle.v.03		pfeifen
PWN:white.a.01		weiß
PWN:wide.a.01		breit, weit
PWN:widow.n.01		Witwe
PWN:widower.n.01		Witwer
PWN:wife.n.01		(Ehe)Frau, (Ehe)Gattin
PWN:wife.n.01		verheiratete Frau
PWN:wild_boar.n.01		Wildschwein
PWN:wind.n.01		Wind
PWN:wind.v.03		wickeln, aufwickeln, einwickeln
PWN:window.n.01		Fenster
PWN:wine.n.01		Wein
PWN:wing.n.01		Flügel
PWN:winter.n.01		Winter
PWN:wipe.v.01		(ab)wischen
PWN:wise.a.01		weise, klug
PWN:withdraw.v.01		sich zurückziehen
PWN:witness.n.01		Zeuge
PWN:wolf.n.01		Wolf
PWN:woman.n.01		Frau
PWN:wood.n.01		Holz
PWN:wool.n.02		Wolle
PWN:word.n.01		Wort
PWN:work.n.01		arbeiten
PWN:workshop.n.01		Betrieb; Fabrik
PWN:world.n.02		Welt
PWN:worm.n.01		Wurm
PWN:worship.v.02		anbeten, verehren
PWN:wrinkled.a.01		runzlig, faltig
PWN:wrist.n.01		Handgelenk
PWN:write.v.02		schreiben
PWN:yam.n.04		Yams(wurzel)
PWN:yawn.v.01		gähnen
PWN:year.n.01		Jahr
PWN:yellow.s.01		gelb
PWN:yesterday.r.01		gestern
PWN:yoke.n.05		Joch
PWN:young.a.01		jung
PWN:young_buck.n.01		junger Mann
PWN:zero.s.01		Null
