id	style	word
PWN:interest.n.01		interesse
PWN:international.a.01		international
PWN:internet.n.01		net
PWN:intestine.n.01		inster
PWN:iris.n.02		iris
PWN:iron.n.01		sider
PWN:island.n.01		insule
PWN:jacket.n.01		jaquet
PWN:jade.n.01		jade
PWN:jar.n.01		weuder
PWN:job.n.02		task
PWN:jump.v.01		skand
PWN:jury.n.01		jury
PWN:kelp.n.01		kelp
PWN:key.n.01		cleich
PWN:kick.v.01		kalc
PWN:kidney.n.01		nugver
PWN:kill.v.01		xehn, neic
PWN:king.n.01		roy
PWN:knee.n.01		genu
PWN:knife.n.01		knif
PWN:knife.v.01		dyehgw
PWN:knob.n.02		knop
PWN:know.v.01		gnoh
PWN:ladder.n.01		climek
PWN:lake.n.01		lak
PWN:lamp.n.01		lampe
PWN:land.n.04		ardh
PWN:large.a.01		megil, mier
PWN:last.a.02		senter/senst
PWN:late.r.01		sert
PWN:laugh.v.01		gleih
PWN:law.n.01		loy
PWN:lead.n.02		plumbh
PWN:lead.v.01		guide, duc
PWN:leader.n.01		chef
PWN:leaf.n.01		fel (phel)
PWN:learn.v.01		euc
PWN:leather.n.01		lieter
PWN:leg.n.02		jamb
PWN:lens.n.01		linse
PWN:lentil.n.01		linse
PWN:letter.n.01		brev
PWN:lever.n.01		drangh
PWN:library.n.05		bibliotheque
PWN:lie.v.02		lyehg
PWN:lie.v.05		leugh
PWN:light.n.01		luce
PWN:lightning.n.01		blix
PWN:lion.n.01		lion
PWN:lip.n.01		lip
PWN:little.a.02		pauk
PWN:liver.n.01		lyekwrnt
PWN:lizard.n.01		sinsar
PWN:lock.n.01		sclud
PWN:loft.n.02		granar
PWN:long.a.02		long
PWN:long.r.01		long; diuturn
PWN:long_ago.r.01		diust
PWN:lose.v.01		leus
PWN:love.v.03		liubh
PWN:lung.n.01		pulmon, lyung
PWN:machine.n.01		machine
PWN:magic.n.01		magia
PWN:magnet.n.01		magnet
PWN:make.v.01		kwehr
PWN:make.v.03		cree
PWN:male.s.03		ner
PWN:male_child.n.01		pwarn
PWN:man.n.01		wir
PWN:mandarin.n.01		mandarin
PWN:mantis.n.01		mantis
PWN:many.a.01		maung
PWN:marijuana.n.01		kanep
PWN:marketplace.n.02		mercat, basar
PWN:marriage.n.01		gham
PWN:match.n.01		kibrit
PWN:meat.n.01		miems
PWN:meet.v.09		trehv, incontre
PWN:melt.v.01		smehld
PWN:member.n.01		member
PWN:merely.r.01		tik
PWN:method.n.01		methode
PWN:microscope.n.01		microscope
PWN:military.a.01		militar
PWN:milk.n.01		mehlg
PWN:mill.n.04		molin
PWN:mind.n.01		ment
PWN:mint.n.02		mint
PWN:minute.n.01		minute
PWN:miracle.n.01		miracle, kyudos
PWN:mirror.n.01		specule
PWN:miss.n.03		potnika
PWN:miss.v.06		au, wan
PWN:mister.n.01		poti
PWN:molecule.n.01		molecule
PWN:moment.n.01		moment
PWN:money.n.01		denars
PWN:monkey.n.01		maymoun
PWN:moon.n.01		meun
PWN:more.a.02		meis
PWN:morning.n.01		aghyern
PWN:mosquito.n.01		moskitt
PWN:mother.n.01		mater
PWN:motorcycle.n.01		motorciped
PWN:mountain.n.01		ghyor(a)
PWN:mouse.n.01		mus
PWN:mouth.n.01		stohm
PWN:mrs.n.01		potnia
PWN:much.a.01		maung
PWN:muscle.n.01		muscle
PWN:mushroom.n.05		baung
PWN:mustard.n.01		sinep
PWN:nail.n.01		onkh
PWN:nail.n.02		gwozd
PWN:nature.n.03		nature
PWN:navel.n.01		nabh
PWN:necessary.a.01		necessar
PWN:neck.n.01		coll
PWN:necktie.n.01		cravate
PWN:need.v.03		naudh
PWN:needle.n.03		nadh
PWN:negative.s.08		negative
PWN:neon.n.01		neon
PWN:nerve.n.01		nerv
PWN:nest.n.01		nest; ten; laz
PWN:neuter.s.02		neutral
PWN:never.r.01		naiw(o)
PWN:new.a.01		nov
PWN:news.n.01		novs
PWN:newspaper.n.01		journal
PWN:night.n.01		noct
PWN:nine.s.01		nev
PWN:nitrogen.n.01		nitrogen
PWN:noise.n.01		blosk
PWN:noon.n.01		middien
PWN:north.n.03		nord
PWN:nose.n.01		nas
PWN:not.r.01		ne
PWN:now.r.04		nun
PWN:nut.n.01		nuce
PWN:oak.n.02		peurk, aig
PWN:oar.n.01		erm
PWN:oat.n.01		avsen, koper
PWN:obey.v.01		obedeih
PWN:object.n.01		object
PWN:official.a.01		official
PWN:old.a.01		veut
PWN:olive.n.01		zaytoun, olive
PWN:one.s.01		oin
PWN:onion.n.02		cepel
PWN:opportunity.n.01		chance
PWN:orange.n.03		burtukal ; orange
PWN:orange.s.01		orange
PWN:organ.n.01		organ, mems
PWN:organize.v.02		organise
PWN:oven.n.01		ogwn, furn
PWN:overlord.n.01		mayster
PWN:own.v.01		possedd
PWN:oxygen.n.01		oxygen
PWN:package.n.01		pack(ett)
PWN:pain.n.03		gvol
PWN:palm.n.01		pam
PWN:pan.n.01		tanjar, skord; teghnon
PWN:pare.v.04		behrd
PWN:park.n.01		park
PWN:parliament.n.01		parlament
PWN:part.n.02		part, deil
PWN:part.n.03		schtuk, piece
PWN:patch.n.03		pan
PWN:pea.n.01		ergv
PWN:peace.n.01		pace
PWN:peanut.n.01		kalchang
PWN:pedal.n.02		pedal
PWN:pencil.n.01		molive
PWN:penis.n.01		penis
PWN:pepper.n.01		piper
PWN:permit.v.01		permitt
PWN:person.n.01		anghen
PWN:perspiration.n.01		swoid
PWN:photograph.n.01		photo
PWN:picture.n.01		image, kwiter
PWN:pillow.n.01		wangher, bolghi
PWN:pine.n.01		puik
PWN:pipe.n.02		aul
PWN:pitch.n.06		katran
PWN:pizza.n.01		pizza
PWN:plan.n.01		plan
PWN:planet.n.01		planete
PWN:plant.n.02		plante
PWN:plate.n.04		taler
PWN:play.n.01		piece, drame
PWN:plow.n.01		raster
PWN:plug.n.01		stopper, corc
PWN:plum.n.01		prun
PWN:pocket.n.01		gep
PWN:pod.n.01		clob
PWN:polarity.n.02		polaritat
PWN:pole.n.01		stangh
PWN:police.n.01		police
PWN:political_campaign.n.01		campagne
PWN:politics.n.05		politique
PWN:poor.a.02		orm
PWN:populace.n.01		public
PWN:populate.v.01		resid, weik, gwiv, habite
PWN:positive.s.10		positive
PWN:possible.a.01		possible
PWN:post.n.04		pal, stolb
PWN:pot.n.01		pot
PWN:potassium.n.01		potassium, kalium
PWN:potato.n.01		kartoffel, patat
PWN:power.n.02		stieure
PWN:president.n.03		president
PWN:prevent.v.01		preven
PWN:price.n.02		pris
PWN:priest.n.01		blaghmen, sakerdot, pr
PWN:prime_minister.n.01		premier (minister)
PWN:prison.n.01		scol
PWN:prize.n.01		mizd
PWN:probable.a.01		probable
PWN:procedure.n.01		proceddure
PWN:program.n.08		programme
PWN:project.n.02		project
PWN:pull.v.01		trag
PWN:pulley.n.01		pullie
PWN:pump.n.01		pumpe
PWN:punish.v.01		puneih
PWN:purple.s.01		purpwr, violett
PWN:push.v.01		pulg, pusc
PWN:pyramid.n.01		pyramide
PWN:queen.n.02		rayn
PWN:rabbit.n.01		cuincule
PWN:race.n.03		race
PWN:rack.n.01		stoya
PWN:radio.n.01		radio
PWN:railing.n.01		rail
PWN:rain.n.01		seuy
PWN:rainbow.n.01		deuspont
PWN:rake.n.03		raster
PWN:razor.n.01		xur
PWN:ready.a.01		parat
PWN:reap.v.01		opsen
PWN:receive.v.01		dak, preim, recep
PWN:red.s.01		rudh
PWN:refuse.v.02		refuse
PWN:religion.n.02		religion
PWN:religious_holiday.n.01		fest, feria
PWN:remember.v.01		mehm
PWN:render.v.01		-eih (suffix)
PWN:repair.v.01		repare
PWN:repent.v.02		regret
PWN:rice.n.01		ris
PWN:rich.a.01		riche
PWN:ride.v.01		reid
PWN:right.n.01		rect
PWN:rite.n.01		ritual
PWN:river.n.01		sreumen
PWN:road.n.01		strad, drom
PWN:roll.v.14		roll
PWN:roof.n.01		krov, tect
PWN:room.n.01		kyal
PWN:root.n.01		raudh
PWN:rope.n.01		seil
PWN:rose.n.01		rose
PWN:rug.n.01		kelim; hassir
PWN:rule.n.01		reul
PWN:run.v.01		curr, drah
PWN:rust.n.01		rust
PWN:rye.n.01		rog
PWN:sabbath.n.01		 
PWN:sack.n.01		sack
PWN:sad.a.01		shi
PWN:safety.n.01		salvtat, securitat
PWN:sail.n.01		seghel
PWN:salad.n.01		salade
PWN:salt.n.02		sald
PWN:salvage.v.01		salv
PWN:same.a.01		sam
PWN:sandglass.n.01		sandsaat
PWN:sausage.n.01		sossiss
PWN:saw.n.02		seg
PWN:scale.n.07		waga
PWN:school.n.01		scol
PWN:scissors.n.01		nojit
PWN:screw.n.04		scruv
PWN:sea.n.01		mar, ocean
PWN:season.n.02		saison
PWN:second.n.01		secund
PWN:see.v.01		vid
PWN:seed.n.02		semen
PWN:send.v.01		yeis
PWN:sequence.n.01		sequence, orden
PWN:sesame.n.01		sussam
PWN:seven.s.01		sept(a)
PWN:sew.v.01		syuh
PWN:sex.n.04		sexe
PWN:shadow.n.01		skadh
PWN:shake.v.01		(oi)scutt
PWN:share.n.01		portion
PWN:shave.v.01		xeur
PWN:sheath.n.01		kardkasch
PWN:sheep.n.01		ow
PWN:shelf.n.01		regal
PWN:shell.n.10		kiaut; squam
PWN:shield.n.02		adarga
PWN:shine.v.02		bleig
PWN:ship.n.01		nav
PWN:shirt.n.01		camiss
PWN:shoe.n.01		schou
PWN:shoot.v.05		strehl
PWN:shop.n.01		butique, magasin, dukan
PWN:short.a.02		cort
PWN:short_pants.n.01		schorts
PWN:shoulder.n.01		oms
PWN:shout.v.02		crie
PWN:shovel.n.01		lopat
PWN:shrub.n.01		busk
PWN:shut.a.01		clus/cluden
PWN:silk.n.01		silk
PWN:silver.n.01		argwrnt
PWN:sing.v.02		sehngv
PWN:sink.v.01		sehnk
PWN:sister.n.01		swes(ter)
PWN:sit.v.01		sedd
PWN:six.s.01		six
PWN:skeletal_system.n.01		skeletum
PWN:skirt.n.02		fustan
PWN:sky.n.01		waurn
PWN:slave.n.01		sclav
PWN:sleep.v.01		swehp
PWN:sleep_together.v.01		yehbh
PWN:small.a.01		smulk
PWN:smile.v.01		smeih
PWN:snake.n.01		serpent
PWN:sneeze.v.01		sternue
PWN:snog.v.01		kou
PWN:snow.n.01		sneigv
PWN:sodium.n.01		natrium
PWN:soft.a.01		taws
PWN:soil.n.02		ardh, (di)ghom
PWN:soldier.n.01		soldat
PWN:son.n.01		son
PWN:soon.r.01		mox
PWN:sore.n.01		vurnos
PWN:soul.n.01		atmen
PWN:soup.n.01		soup
PWN:south.n.03		sud
PWN:soy.n.04		soya
PWN:spear.n.01		piel, lance
PWN:spectacles.n.01		bril
PWN:spider.n.01		arank
PWN:spill.v.01		sinekw
PWN:spinach.n.01		spinak
PWN:spinal_column.n.01		spina
PWN:spit.v.01		spieu
PWN:sponge.n.01		swombh
PWN:spoon.n.01		guar
PWN:sport.n.01		athletique
PWN:spread.v.10		extend, spehr
PWN:spring.n.01		(pirm)wer
PWN:spring.n.02		lumpia
PWN:sprout.n.01		ankul
PWN:squash.n.01		melon
PWN:squat.v.01		hock
PWN:squirrel.n.01		vever
PWN:stairs.n.01		drab
PWN:stand.v.01		stah
PWN:staple.n.04		clehsp
PWN:star.n.03		star
PWN:state.n.01		province, stat
PWN:state.n.04		nation, stat
PWN:stay.v.04		(re)man
PWN:still.r.01		dar; bad
PWN:stir.v.01		sreht
PWN:stomach.n.01		stomak
PWN:store.n.02		запас; хранилище
PWN:storm.n.01		storm
PWN:strap.n.01		yesmen
PWN:string.n.01		schnur
PWN:study.v.05		studye
PWN:stupid.a.01		stupid
PWN:succeed.v.01		kamyab
PWN:sulfur.n.01		swelpel
PWN:summer.n.01		lient
PWN:sun.n.01		sol
PWN:sunflower.n.01		solflor
PWN:supply.v.01		dadw
PWN:swallow.v.01		sorb
PWN:swamp.n.01		muraisch
PWN:sweet.a.01		swadh
PWN:swim.v.01		snah
PWN:sword.n.01		eins
PWN:syringe.n.01		sringa
PWN:system.n.01		systeme
PWN:table.n.02		table
PWN:tail.n.01		swayp
PWN:talk.v.02		bah
