id	style	word	transcription	etymology
Building:yard.N		curte		
Building:yard.N		ogradă		:ograda
Cleaning:broom.N		mătură		
Cleaning:clean.A		curat		
Cleaning:dirty.A		murdar		tur:murdar
Cleaning:sweep.V		a mătura		
Cleaning:wash.V		a spăla		
Cleaning:wipe.V		şterge		
Clothing:Gossypium.N		bumbac		srp:bumbak
Clothing:awl.N		sulă		
Clothing:bead.N		mărgea		
Clothing:belt.N		centura		:cinctura
Clothing:belt.N		curea		
Clothing:boot.N		ciubotă		ukr:čoboty
Clothing:boot.N		cizmă		hun:csizma
Clothing:boot.N		gheată		ita:ghetta
Clothing:braid.N		coadă		
Clothing:braid.N		cosiţă		bul:kosica
Clothing:button.N		bumb		hun:gomb, gömb
Clothing:button.N		nasture		ita:nastro
Clothing:cloak.N		manta		fra:manteau
Clothing:cloak.N		mantie		:mantija
Clothing:cloak.N		pelerină		fra:pèlerine
Clothing:cloth.N		stofă		deu:Stoff
Clothing:cloth.N		ţesătură		
Clothing:clothes.N		haine		bul:halina
Clothing:clothes.N		veşmânte		
Clothing:clothes.N		îmbrăcăminte		
Clothing:coat.N		haină		srp:haljina
Clothing:coat.N		sacou		eng:sack
Clothing:collar.N		guler		ita:collare
Clothing:dress.N		rochie		bul:roklja
Clothing:dye.V		a vopsi		bul:vapsam
Clothing:felt.N		fetru		fra:feutre
Clothing:felt.N		pâslă		:plŭstĭ
Clothing:glove.N		mănuşă		
Clothing:headband or headdress.N		cunună		
Clothing:headband or headdress.N		diademă		ell:diadema
Clothing:headgear.N		bască		fra:[beret] basque
Clothing:headgear.N		beretă		fra:béret
Clothing:headgear.N		căciulă		aln:kësulë
Clothing:headgear.N		pălărie		ita:cappelleria
Clothing:headgear.N		şapcă		bul:šapka
Clothing:leather.N		piele		
Clothing:linen.N		pânză		
Clothing:loom.N		război (de ţesut)		bul:razboj
Clothing:naked.A		dezbrăcat		
Clothing:naked.A		gol		:golŭ
Clothing:naked.A		nud		ita:nudo
Clothing:needle.N		ac		
Clothing:pin.N		ac cu gămălie		
Clothing:pocket.N		buzunar		ell:buzunára
Clothing:poncho.N		poncho		spa:poncho
Clothing:put on.V		a îmbrăca		
Clothing:rag.N		basma		tur:basma
Clothing:rag.N		batistă		fra:batiste
Clothing:rag.N		cârpă		bul:kărpa
Clothing:sew.V		a coase		
Clothing:shirt.N		cămaşă		:hemidi
Clothing:shoe.N		pantof		fra:pantoufle
Clothing:shoemaker.N		cismar		
Clothing:silk.N		mătase		
Clothing:skirt.N		fustă		ell:fusta
Clothing:skirt.N		jupă		arb:djoubba
Clothing:snowshoe.N		şoşon		fra:chausson
Clothing:spin.V		a toarce		
Clothing:spindle.N		fus		
Clothing:stocking.N		ciorap		tur:çorab
Clothing:stocking.N		şosetă		fra:chaussette
Clothing:tailor.N		croitor		
Clothing:thread.N		aţă		
Clothing:thread.N		fir		
Clothing:towel.N		prosop		ell:prosopís
Clothing:towel.N		ştergar		
Clothing:trousers.N		panatalon(i)		fra:pantalon
Clothing:veil.N		voal		:vēlum
Clothing:veil.N		văl		
Clothing:weave.V		a ţese		
