id	style	word	pronunciation	etymology
PWN:deaf.n.01		kurmā	
PWN:death.n.01		mutuwā̀	
PWN:debt.n.02		báashìi		
PWN:deception.n.02		múnáafúncìi		
PWN:decide.v.02		yánkè húnkúncìi		
PWN:deep.a.03		mài zúrfíi		
PWN:deer.n.01		bàréewáa		
PWN:defeat.n.01		káayèe		
PWN:defend.v.03		káarèe		
PWN:defendant.n.01		wândà ákà gúr̃fànáa		
PWN:deity.n.01		Allàh		arb:allāh
PWN:deny.v.04		músùntáa		
PWN:deny.v.04		ƙí		
PWN:depository_financial_institution.n.01		bánkìi		eng:bank
PWN:descend.v.01		sàuká		
PWN:descendants.n.01		zúur̃íyàa		arb:θuri̅ya
PWN:desire.v.01		sóo		
PWN:destroy.v.02		rúushèe		
PWN:destroy.v.02		ɓáatàa		
PWN:devil.n.02		shàiɗán		arb:šayṭān
PWN:dew.n.01		ráaɓáa		
PWN:die.v.01		mútù		
PWN:difficult.a.01		mài wùyáa		
PWN:dig.v.01		háƙàa		
PWN:dig.v.01		tóonàa		
PWN:dinner.n.01		àbíncín dárée		
PWN:diplopoda.n.01		shànshàaníi		
PWN:dirt.n.02		dauɗā̀	
PWN:dirty.a.01		dau'da	
PWN:dirty.a.01		mài dáuɗàa		
PWN:disappear.v.01		ɓácèe		
PWN:disease.n.01		cíiwòo		
PWN:disease.n.01		cùutáa		
PWN:dish.n.01		táasàa		arb:tas
PWN:ditch.n.01		gwálálóo		fra:rigole de l’eau
PWN:ditch.n.01		gátàa		eng:gutter
PWN:ditch.n.01		kwálbátì		eng:culvert
PWN:ditch.n.01		làmbàtûu		eng:„number two“
PWN:dive.v.03		nútsàa		
PWN:divide.v.01		kásàa		
PWN:divide.v.01		rábàa		
PWN:divorce.n.01		káshè áurée		
PWN:doctor.n.01		líkítà		pcm:lokita
PWN:dog.n.01		kàrée		
PWN:domestic_ass.n.01		jàakíi		:ejak
PWN:domestic_fowl.n.01		kàazáa		
PWN:doorjamb.n.01		íccèn ƙóofàa		
PWN:doubt.n.01		shákkàa		arb:šakḳ
PWN:dough.n.01		ƙùllúu		
PWN:dove.n.01		kúrcíyáa		
PWN:down.r.01		ƙàr̃ƙáshín		
PWN:draw.v.07		ɗíibàa		
PWN:dream.v.02		yí máfár̃kíi		
PWN:dress.n.01		rìigár̃ máatáa		
PWN:dress.n.01		r̃ôb		fra:robe
PWN:dress.v.01		yā sā̂ (tufāfī̀)	
PWN:drink.v.01		sháa		
PWN:drip.v.01		ɗígàa		
PWN:drive.v.01		túuƙàa		
PWN:drivel.v.01		dàláalà		
PWN:driver's_license.n.01		fàr̃mîi		fra:permis
PWN:driver's_license.n.01		láasìn		eng:license
PWN:drop.v.01		fáaɗì		
PWN:drown.v.03		cîn rúwáa		
PWN:drown.v.03		nítsèe		
PWN:drum.n.01		gàngáa		
PWN:dry.a.01		à bùushé		
PWN:dry.v.01		yā būshḕ	
PWN:dry_season.n.01		rānī	
PWN:duck.n.01		àgwàagwá		
PWN:dumb.s.04		kúrmáa		
PWN:dust.n.01		ƙùuráa		
PWN:duty.n.01		addini	
PWN:dye.v.01		rínàa		knc:àrîn
